DATACODE,RECTYPE,RecYear,RecMonth,RecDay,WATERSHED,RecTime,PRESERVATIVES,NO3,NH4,TN,SRP,TP,DOC,COMMENTS
NWC01,1,2015,09,30,hikx,0840,n,511.4,.,.,15.7,34.7,1.03,
NWC01,1,2015,10,02,hikx,0822,n,522.7,.,.,15.7,17.1,2.64,
NWC01,1,2015,10,05,hikx,0814,n,513.1,.,.,15.7,38.4,0.84,
NWC01,1,2015,10,07,hikx,0905,n,479.6,.,.,12.9,23.0,0.81,
NWC01,1,2015,10,09,hikx,0810,n,480.6,.,.,19.3,41.5,1.19,
NWC01,1,2015,10,12,hikx,0930,n,467.6,.,.,13.6,49.9,1.21,
NWC01,1,2015,10,14,hikx,0928,n,513.0,.,.,15.9,46.9,0.97,
NWC01,1,2015,10,16,hikx,0813,n,473.6,.,.,42.7,58.6,1.26,
NWC01,1,2015,10,19,hikx,0923,n,448.1,.,.,18.2,18.5,1.28,nh4 = 2x
NWC01,1,2015,10,21,hikx,0847,n,382.2,.,.,8.8,13.6,2.47,heavy leaf fall impacting flow
NWC01,1,2015,10,23,hikx,0844,n,361.7,.,.,9.7,29.1,2.01,
NWC01,1,2015,10,26,hikx,0833,n,407.4,.,.,19.0,25.9,0.90,
NWC01,1,2015,10,28,hikx,0920,n,346.0,.,.,15.3,23.1,2.05,
NWC01,1,2015,10,30,hikx,0914,n,431.7,.,.,9.7,84.3,1.38,
NWC01,1,2015,11,02,hikx,1004,n,398.4,.,.,7.9,85.9,1.10,
NWC01,1,2015,11,04,hikx,0915,n,328.7,.,.,7.0,91.3,1.28,
NWC01,1,2015,11,11,hikx,0932,n,339.4,.,.,8.0,81.5,1.28,
NWC01,1,2015,11,18,hikx,0945,n,307.8,.,.,14.9,95.9,1.30,
NWC01,1,2015,11,24,hikx,0901,n,370.1,.,.,5.5,69.3,1.08,
NWC01,1,2015,11,30,hikx,1245,n,346.6,.,.,.,.,3.30,srp&tp very high; constant addtions from mist and ice melt
NWC01,1,2015,12,02,hikx,0920,n,490.9,.,.,31.1,75.5,0.96,
NWC01,1,2015,12,04,hikx,0935,n,474.6,.,.,12.0,71.4,0.94,
NWC01,1,2015,12,07,hikx,1325,n,423.5,.,.,11.1,78.1,0.85,
NWC01,1,2015,12,09,hikx,0927,n,346.3,.,.,2.7,36.4,0.76,tnp = 2x
NWC01,1,2015,12,11,hikx,0842,n,332.4,.,.,2.7,77.5,0.83,
NWC01,1,2015,12,14,hikx,0930,n,119.3,.,.,4.4,101.1,3.42,SF  
NWC01,1,2015,12,16,hikx,0835,n,106.2,.,.,3.4,73.0,1.56,
NWC01,1,2015,12,18,hikx,1108,n,103.7,.,.,3.4,70.3,1.32,
NWC01,1,2015,12,21,hikx,1132,n,84.8,.,.,3.5,58.8,1.24,
NWC01,1,2015,12,24,hikx,1210,n,88.8,.,.,3.0,50.2,1.13,
NWC01,1,2015,12,27,hikx,1324,n,83.4,.,.,3.3,58.6,1.07,
NWC01,1,2015,12,29,hikx,1006,n,97.2,.,.,3.3,54.7,1.19,doc = 2x
NWC01,1,2015,12,31,hikx,0920,n,99.4,.,.,3.3,23.2,1.25,
NWC01,1,2015,05,11,hokn,0840,n,82.3,.,.,8.3,10.5,3.38,stormflow/water slightly dirty
NWC01,1,2015,05,13,hokn,0908,n,80.3,.,.,7.7,11.7,2.23,
NWC01,1,2015,05,15,hokn,0854,n,45.7,.,.,6.0,6.8,2.60,
NWC01,1,2015,05,18,hokn,0840,n,23.4,.,.,5.8,6.7,2.33,
NWC01,1,2015,05,20,hokn,0906,n,29.0,.,.,6.3,16.8,1.98,SF + sprinkled during sampling
NWC01,1,2015,05,22,hokn,0839,n,22.3,.,.,4.8,7.6,1.71,
NWC01,1,2015,05,26,hokn,0740,n,17.3,.,.,5.6,8.1,2.08,
NWC01,1,2015,05,29,hokn,0805,n,11.2,.,.,4.7,11.1,1.70,
NWC01,1,2015,06,01,hokn,0945,n,13.7,.,.,4.5,8.7,1.92,no samples 150603=storm
NWC01,1,2015,06,05,hokn,0925,n,36.7,.,.,16.0,32.0,3.68,nh4 = 2 vials; samples dirty; rained early AM
NWC01,1,2015,06,08,hokn,0742,n,22.5,.,.,7.6,8.7,1.83,
NWC01,1,2015,06,10,hokn,0848,n,24.4,.,.,4.0,.,3.57,tp < srp
NWC01,1,2015,06,12,hokn,0955,n,14.3,.,.,3.9,11.4,1.49,
NWC01,1,2015,06,15,hokn,0946,n,9.1,.,.,4.1,12.3,1.48,
NWC01,1,2015,06,17,hokn,0900,n,16.7,.,.,4.4,9.9,1.40,
NWC01,1,2015,06,19,hokn,0844,n,16.1,.,.,6.2,10.7,1.34,
NWC01,1,2015,06,22,hokn,0930,n,15.6,.,.,6.0,14.6,1.35,
NWC01,1,2015,06,24,hokn,0952,n,22.0,.,.,2.7,15.9,1.40,
NWC01,1,2015,06,26,hokn,0840,n,26.2,.,.,2.6,25.1,1.49,samples slightly dirty; rain early AM
NWC01,1,2015,06,29,hokn,0930,n,25.7,.,.,1.8,15.6,1.20,
NWC01,1,2015,07,02,hokn,0844,n,33.6,.,.,2.0,17.5,1.20,
NWC01,1,2015,07,06,hokn,0904,n,71.7,.,.,2.1,17.6,0.99,
NWC01,1,2015,07,07,hokn,1013,n,52.3,.,.,2.2,14.0,1.46,stormflow
NWC01,1,2015,07,08,hokn,1000,n,25.5,.,.,2.4,12.6,1.60,
NWC01,1,2015,07,10,hokn,0805,n,29.6,.,.,3.1,15.7,1.38,light rain during sampling
NWC01,1,2015,07,13,hokn,1016,n,36.1,.,.,1.6,12.0,1.32,
NWC01,1,2015,07,15,hokn,0949,n,45.8,.,.,2.3,11.2,1.09,rain - early AM; tn/tp = 2x
NWC01,1,2015,07,17,hokn,0852,n,38.1,.,.,1.5,17.2,1.47,tn/tp= 3 vials;  doc=2x
NWC01,1,2015,07,20,hokn,1000,n,34.3,.,.,1.8,25.9,1.01,
NWC01,1,2015,07,22,hokn,0914,n,30.1,.,.,2.8,18.6,1.02,nh4 = 2x
NWC01,1,2015,07,24,hokn,0850,n,32.3,.,.,2.1,20.6,0.91,doc=2vials
NWC01,1,2015,07,27,hokn,0856,n,38.2,.,.,3.4,20.6,1.08,
NWC01,1,2015,07,29,hokn,0935,n,45.7,.,.,3.5,19.4,1.00,
NWC01,1,2015,07,31,hokn,0913,n,26.9,.,.,11.0,17.6,0.93,
NWC01,1,2015,08,03,hokn,0912,n,45.6,.,.,11.8,21.2,1.42,
NWC01,1,2015,08,05,hokn,0932,n,45.6,.,.,2.3,24.1,0.90,
NWC01,1,2015,08,07,hokn,0713,n,28.4,.,.,2.3,20.0,1.31,
NWC01,1,2015,08,10,hokn,0959,n,35.4,.,.,2.4,16.9,0.98,
NWC01,1,2015,08,12,hokn,0909,n,38.4,.,.,1.9,16.5,1.10,
NWC01,1,2015,08,14,hokn,0912,n,27.0,.,.,3.2,23.0,0.95,
NWC01,1,2015,08,17,hokn,0720,n,39.9,.,.,2.7,22.8,0.90,
NWC01,1,2015,08,19,hokn,0832,n,34.8,.,.,3.6,22.2,0.88,
NWC01,1,2015,08,21,hokn,1110,n,42.9,.,.,9.1,24.6,0.80,
NWC01,1,2015,08,24,hokn,0815,n,50.5,.,.,7.6,20.5,0.85,
NWC01,1,2015,08,26,hokn,0848,n,44.9,.,.,3.4,26.4,0.87,
NWC01,1,2015,08,28,hokn,0849,n,52.2,.,.,3.2,20.9,0.97,rain - early AM
NWC01,1,2015,08,31,hokn,0948,n,57.8,.,.,3.9,29.7,0.86,
NWC01,1,2015,12,14,hokn,1006,n,32.1,.,.,3.2,63.0,2.70,SF
NWC01,1,2015,12,16,hokn,0859,n,29.7,.,.,3.0,41.1,1.54,
NWC01,1,2015,12,18,hokn,1023,n,29.9,.,.,2.7,40.8,1.44,
NWC01,1,2015,12,21,hokn,1051,n,25.7,.,.,2.5,26.0,1.29,
NWC01,1,2015,12,24,hokn,1106,n,20.3,.,.,2.5,33.7,1.23,
NWC01,1,2015,12,27,hokn,1232,n,17.5,.,.,2.8,29.7,1.09,
NWC01,1,2015,12,29,hokn,0940,n,23.8,.,.,3.8,35.1,1.05,no filtered sample for P. Sullivan; out of filters
NWC01,1,2015,12,31,hokn,0945,n,18.0,.,.,3.5,40.5,1.19,tn/tp= 2vials;  DOC=2x
NWC01,1,2015,05,11,sfkc,0900,n,45.6,.,.,5.4,28.2,2.97,stormflow/water slightly dirty
NWC01,1,2015,05,13,sfkc,0930,n,14.8,.,.,5.4,21.0,2.21,
NWC01,1,2015,05,15,sfkc,0925,n,10.8,.,.,4.7,5.6,1.91,
NWC01,1,2015,05,18,sfkc,0907,n,10.9,.,.,5.6,16.9,1.84,
NWC01,1,2015,05,20,sfkc,0926,n,12.9,.,.,5.6,22.4,1.95,SF + sprinkled during sampling
NWC01,1,2015,05,22,sfkc,0859,n,9.1,.,.,4.3,9.8,1.76,
NWC01,1,2015,05,26,sfkc,0800,n,7.6,.,.,4.4,4.5,2.48,
NWC01,1,2015,05,29,sfkc,0831,n,8.2,.,.,5.0,10.3,2.32,
NWC01,1,2015,06,01,sfkc,1004,n,6.4,.,.,2.6,3.9,1.60,no samples 150603=storm
NWC01,1,2015,06,05,sfkc,1000,n,37.5,.,.,17.5,42.0,3.47,samples dirty; rained early AM
NWC01,1,2015,06,08,sfkc,0758,n,12.8,.,.,9.7,15.5,1.68,
NWC01,1,2015,06,10,sfkc,0911,n,10.0,.,.,3.9,11.3,1.64,
NWC01,1,2015,06,12,sfkc,1025,n,10.3,.,.,4.0,10.1,1.45,
NWC01,1,2015,06,15,sfkc,1011,n,8.7,.,.,4.4,12.5,1.73,
NWC01,1,2015,06,17,sfkc,0920,n,7.9,.,.,3.8,7.4,1.25,
NWC01,1,2015,06,19,sfkc,0909,n,8.3,.,.,4.9,8.2,1.26,
NWC01,1,2015,06,22,sfkc,0948,n,10.5,.,.,4.5,6.5,1.20,
NWC01,1,2015,06,24,sfkc,0943,n,15.2,.,.,3.0,11.1,1.40,
NWC01,1,2015,06,26,sfkc,0904,n,36.5,.,.,3.3,5.7,1.62,sample dirtier than others;bison upstream??
NWC01,1,2015,06,29,sfkc,0956,n,22.4,.,.,1.4,14.8,1.29,
NWC01,1,2015,07,02,sfkc,0914,n,20.8,.,.,1.5,15.2,1.13,
NWC01,1,2015,07,06,sfkc,0931,n,24.8,.,.,1.3,15.5,1.45,
NWC01,1,2015,07,07,sfkc,1041,n,33.7,.,.,2.4,21.3,1.55,stormflow
NWC01,1,2015,07,08,sfkc,0946,n,19.0,.,.,1.6,15.2,1.19,
NWC01,1,2015,07,10,sfkc,0817,n,16.5,.,.,2.2,11.8,1.35,light rain during sampling
NWC01,1,2015,07,13,sfkc,1004,n,21.2,.,.,2.1,12.4,1.56,nh4 = 3x
NWC01,1,2015,07,15,sfkc,1015,n,37.1,.,.,1.7,14.3,1.22,rain - early AM; nh4 = 2x
NWC01,1,2015,07,17,sfkc,0920,n,26.0,.,.,1.5,5.0,1.16,
NWC01,1,2015,07,20,sfkc,1020,n,29.2,.,.,1.4,12.9,1.14,
NWC01,1,2015,07,22,sfkc,0932,n,20.7,.,.,2.2,17.0,1.13,cdg; tn/tp = 2 vials;  DOC= 3rd vial
NWC01,1,2015,07,24,sfkc,0910,n,30.0,.,.,3.9,20.1,1.00,
NWC01,1,2015,07,27,sfkc,0915,n,19.9,.,.,2.6,18.4,1.20,
NWC01,1,2015,07,29,sfkc,0947,n,29.2,.,.,5.7,17.8,1.73,
NWC01,1,2015,07,31,sfkc,0951,n,8.4,.,.,2.7,15.3,1.57,nh4 = 2x
NWC01,1,2015,12,14,sfkc,1025,n,25.5,.,.,2.9,37.9,2.58,SF
NWC01,1,2015,12,16,sfkc,0918,n,9.0,.,.,2.7,26.1,1.33,
NWC01,1,2015,12,18,sfkc,1040,n,11.7,.,.,2.6,24.4,1.31,
NWC01,1,2015,12,21,sfkc,1110,n,10.5,.,.,2.6,20.9,1.32,
NWC01,1,2015,12,24,sfkc,1125,n,10.2,.,.,2.2,19.4,1.21,
NWC01,1,2015,12,27,sfkc,1250,n,11.1,.,.,2.2,14.6,1.17,
NWC01,1,2015,12,29,sfkc,0925,n,12.7,.,.,3.7,15.7,1.08,
NWC01,1,2015,12,31,sfkc,0956,n,12.1,.,.,3.3,63.7,1.32,
NWC01,1,2015,05,11,nfkc,0850,n,10.3,.,.,4.5,28.2,2.43,SF/water slightly dirty
NWC01,1,2015,05,13,nfkc,0921,n,6.5,.,.,4.9,13.7,2.28,
NWC01,1,2015,05,15,nfkc,0911,n,4.1,.,.,4.4,19.7,2.14,
NWC01,1,2015,05,18,nfkc,0857,n,3.8,.,.,4.4,17.7,1.97,
NWC01,1,2015,05,20,nfkc,0921,n,4.0,.,.,4.1,4.6,1.83,SF + sprinkled during sampling
NWC01,1,2015,05,22,nfkc,0848,n,3.6,.,.,3.8,14.1,1.69,
NWC01,1,2015,05,26,nfkc,0754,n,3.7,.,.,4.3,14.7,2.37,
NWC01,1,2015,05,29,nfkc,0815,n,3.8,.,.,4.1,11.5,1.78,
NWC01,1,2015,06,01,nfkc,0955,n,4.2,.,.,4.2,11.2,1.82,no samples 150603=storm
NWC01,1,2015,06,05,nfkc,0955,n,39.3,.,.,10.8,24.2,3.84,samples dirty; rained early AM
NWC01,1,2015,06,08,nfkc,0752,n,3.7,.,.,6.0,9.0,1.78,
NWC01,1,2015,06,10,nfkc,0911,n,6.6,.,.,3.6,8.8,1.77,
NWC01,1,2015,06,12,nfkc,1011,n,7.8,.,.,3.6,8.6,1.45,
NWC01,1,2015,06,15,nfkc,1001,n,1.4,.,.,2.7,3.6,1.35,
NWC01,1,2015,06,17,nfkc,0910,n,5.1,.,.,3.8,5.5,1.41,
NWC01,1,2015,06,19,nfkc,0900,n,2.6,.,.,4.7,6.2,1.52,
NWC01,1,2015,06,22,nfkc,0940,n,3.8,.,.,4.1,8.1,1.41,
NWC01,1,2015,06,24,nfkc,0933,n,11.7,.,.,2.0,9.3,1.36,
NWC01,1,2015,06,26,nfkc,0855,n,11.3,.,.,2.1,10.6,1.30,samples dirty; rained early AM
NWC01,1,2015,06,29,nfkc,0947,n,11.3,.,.,1.8,9.7,1.49,
NWC01,1,2015,07,02,nfkc,0902,n,13.3,.,.,3.5,11.7,1.21,
NWC01,1,2015,07,06,nfkc,0921,n,12.9,.,.,1.5,6.2,1.62,cdg; DOC=2 vials
NWC01,1,2015,07,07,nfkc,1030,n,9.8,.,.,2.3,5.8,1.31,SF
NWC01,1,2015,07,08,nfkc,0935,n,14.1,.,.,3.5,5.6,1.22,
NWC01,1,2015,07,10,nfkc,0811,n,15.6,.,.,1.9,8.3,1.28,light rain during sampling
NWC01,1,2015,07,13,nfkc,1000,n,11.5,.,.,1.2,9.7,1.44,
NWC01,1,2015,07,15,nfkc,1005,n,14.9,.,.,1.6,12.0,1.30,rain - early AM
NWC01,1,2015,07,17,nfkc,0907,n,8.1,.,.,1.7,9.4,1.37,
NWC01,1,2015,07,20,nfkc,1012,n,9.8,.,.,1.8,8.6,1.43,
NWC01,1,2015,12,14,nfkc,1019,n,8.3,.,.,3.6,39.6,2.95,SF
NWC01,1,2015,12,16,nfkc,0910,n,2.8,.,.,3.0,29.9,1.55,
NWC01,1,2015,12,18,nfkc,1031,n,3.7,.,.,2.6,22.3,1.32,
NWC01,1,2015,12,21,nfkc,1102,n,3.1,.,.,2.6,19.6,1.33,tnp = 2x
NWC01,1,2015,12,24,nfkc,1118,n,3.3,.,.,2.4,17.9,1.21,
NWC01,1,2015,12,27,nfkc,1241,n,2.7,.,.,2.6,14.6,1.17,
NWC01,1,2015,12,29,nfkc,0917,n,4.6,.,.,4.1,14.4,1.01,
NWC01,1,2015,12,31,nfkc,0951,n,2.7,.,.,3.2,75.0,1.24,
NWC01,1,2015,05,05,n01b,1328,n,173.7,.,.,12.0,81.7,4.28,new flow; no ion sample
NWC01,1,2015,05,06,n01b,0840,n,59.7,.,.,13.7,54.2,4.21,sprinkled during sampling
NWC01,1,2015,05,08,n01b,1050,n,24.2,.,.,5.9,22.0,2.44,
NWC01,1,2015,05,11,n01b,0750,n,38.2,.,.,5.3,20.9,3.32,SF/water slightly dirty; cleaned; flume in afternoon
NWC01,1,2015,05,13,n01b,1033,n,31.8,.,.,4.1,12.5,2.53,
NWC01,1,2015,05,15,n01b,0742,n,27.8,.,.,4.3,10.2,1.99,
NWC01,1,2015,05,18,n01b,1020,n,18.8,.,.,5.0,9.4,2.01,
NWC01,1,2015,05,20,n01b,1025,n,13.0,.,.,5.0,8.7,1.90,SF + sprinkled during sampling
NWC01,1,2015,05,22,n01b,0940,n,13.4,.,.,3.8,4.7,1.76,
NWC01,1,2015,05,26,n01b,0927,n,20.0,.,.,4.8,10.9,2.16,
NWC01,1,2015,05,29,n01b,0946,n,16.0,.,.,3.1,4.2,2.08,
NWC01,1,2015,06,01,n01b,1045,n,13.4,.,.,4.2,9.3,1.76,no samples 150603=storm
NWC01,1,2015,06,05,n01b,1050,n,59.7,.,.,9.1,24.1,2.64,tn/tp=2 vials;  samples dirty; rained early AM;sensor buried
NWC01,1,2015,06,08,n01b,0851,n,24.2,.,.,6.1,7.1,1.88,sensor buried; flumes cleaned; after sampling
NWC01,1,2015,06,10,n01b,0957,n,18.9,.,.,3.9,9.6,2.70,
NWC01,1,2015,06,12,n01b,1130,n,22.5,.,.,4.3,4.9,1.74,sprinkled during sampling
NWC01,1,2015,06,15,n01b,1110,n,14.5,.,.,4.2,11.5,1.77,
NWC01,1,2015,06,17,n01b,1016,n,16.3,.,.,2.7,3.9,1.49,
NWC01,1,2015,06,19,n01b,0957,n,16.1,.,.,1.9,4.7,1.48,
NWC01,1,2015,06,22,n01b,0852,n,28.2,.,.,1.2,4.5,1.42,
NWC01,1,2015,06,24,n01b,1040,n,35.2,.,.,2.3,9.8,1.38,
NWC01,1,2015,06,26,n01b,0957,n,50.2,.,.,2.1,8.9,1.57,samples dirty; rained early AM
NWC01,1,2015,06,29,n01b,1048,n,35.3,.,.,2.2,12.3,1.43,
NWC01,1,2015,07,02,n01b,1003,n,39.0,.,.,2.0,10.4,1.64,
NWC01,1,2015,07,06,n01b,1028,n,45.4,.,.,2.0,13.6,1.96,
NWC01,1,2015,07,07,n01b,1138,n,35.7,.,.,3.1,8.2,1.62,stormflow; tn/tp = 2x
NWC01,1,2015,07,08,n01b,1048,n,28.5,.,.,1.8,8.8,1.48,
NWC01,1,2015,07,10,n01b,0850,n,38.3,.,.,3.1,21.2,1.63,rain during sample; water dirty
NWC01,1,2015,07,13,n01b,0913,n,38.5,.,.,1.6,12.8,1.36,
NWC01,1,2015,07,15,n01b,1120,n,68.7,.,.,4.1,31.1,1.97,rain-early AM; bison upstream
NWC01,1,2015,09,11,n01b,0900,n,188.2,.,.,6.5,52.3,3.95,heavy rains last night; samples a little dirty
NWC01,1,2015,11,30,n01b,1118,n,178.8,.,.,51.9,116.8,4.55,new flow; constant additions from mist and ice melt
NWC01,1,2015,12,02,n01b,1045,n,37.7,.,.,16.7,24.2,2.47,
NWC01,1,2015,12,04,n01b,1103,n,19.7,.,.,7.8,18.9,1.70,
NWC01,1,2015,12,07,n01b,1156,n,8.2,.,.,8.8,13.4,1.59,
NWC01,1,2015,12,09,n01b,1055,n,7.8,.,.,13.7,14.4,1.48,
NWC01,1,2015,12,11,n01b,0958,n,2.9,.,.,17.0,41.1,1.49,
NWC01,1,2015,12,14,n01b,1139,n,49.3,.,.,15.7,24.8,2.40,SF; bison were here
NWC01,1,2015,12,16,n01b,1020,n,16.0,.,.,7.1,7.7,1.83,
NWC01,1,2015,12,18,n01b,0936,n,16.3,.,.,7.3,11.3,1.44,
NWC01,1,2015,12,21,n01b,1011,n,13.3,.,.,6.6,9.0,1.40,
NWC01,1,2015,12,24,n01b,1018,n,12.0,.,.,5.6,8.1,1.34,
NWC01,1,2015,12,27,n01b,1141,n,9.8,.,.,5.0,7.8,1.23,
NWC01,1,2015,12,29,n01b,1110,n,9.1,.,.,3.9,4.3,1.25,
NWC01,1,2015,12,31,n01b,1044,n,7.6,.,.,3.3,34.1,1.40,
NWC01,1,2015,05,08,n02b,1000,n,48.3,.,.,4.5,6.8,2.70,new flow
NWC01,1,2015,05,11,n02b,0818,n,90.6,.,.,4.4,8.4,2.64,SF/water slightly dirty; cleaned; flume in the afternoon
NWC01,1,2015,05,13,n02b,0958,n,18.0,.,.,5.2,5.5,2.55,
NWC01,1,2015,05,15,n02b,0833,n,7.3,.,.,3.9,4.4,1.85,
NWC01,1,2015,05,18,n02b,0936,n,5.8,.,.,4.1,4.5,2.32,
NWC01,1,2015,05,20,n02b,0954,n,5.4,.,.,4.2,4.8,2.01,SF + sprinkled during sampling
NWC01,1,2015,05,22,n02b,0917,n,2.4,.,.,3.7,4.4,1.78,
NWC01,1,2015,05,26,n02b,0938,n,7.5,.,.,2.2,6.2,2.15,
NWC01,1,2015,05,29,n02b,0850,n,7.2,.,.,4.9,5.2,1.89,
NWC01,1,2015,06,01,n02b,1120,n,2.1,.,.,4.1,5.2,1.59,no samples 150603=storm
NWC01,1,2015,06,05,n02b,1021,n,56.4,.,.,9.5,11.3,3.42,samples dirty; rained early AM
NWC01,1,2015,06,08,n02b,0820,n,8.3,.,.,4.9,5.3,1.78,flumes cleaned after sampling
NWC01,1,2015,06,10,n02b,0922,n,31.3,.,.,8.5,.,1.71,tp < srp
NWC01,1,2015,06,12,n02b,1043,n,7.0,.,.,4.5,.,1.72,tp < srp; sprinkled during sampling
NWC01,1,2015,06,15,n02b,1029,n,6.1,.,.,4.4,.,1.78,tp < srp
NWC01,1,2015,06,17,n02b,0945,n,2.6,.,.,3.4,6.2,1.61,
NWC01,1,2015,06,19,n02b,1015,n,4.0,.,.,9.8,18.5,1.75,bison upstream
NWC01,1,2015,06,22,n02b,0916,n,7.2,.,.,4.4,7.3,1.22,
NWC01,1,2015,06,24,n02b,1006,n,8.8,.,.,2.3,9.0,1.50,
NWC01,1,2015,06,26,n02b,0926,n,9.4,.,.,1.8,11.9,1.38,samples dirty; rained early AM
NWC01,1,2015,06,29,n02b,1017,n,8.7,.,.,1.6,6.1,1.55,
NWC01,1,2015,07,02,n02b,0937,n,11.2,.,.,2.7,6.0,1.53,
NWC01,1,2015,07,06,n02b,0951,n,8.2,.,.,2.0,7.1,1.24,
NWC01,1,2015,07,07,n02b,1155,n,14.9,.,.,2.0,10.1,1.47,stormflow; bison in water??
NWC01,1,2015,07,08,n02b,1015,n,11.5,.,.,1.5,6.7,1.38,
NWC01,1,2015,07,10,n02b,0830,n,11.2,.,.,2.3,13.6,1.38,raining during sampling
NWC01,1,2015,07,13,n02b,0945,n,9.7,.,.,1.9,8.8,1.36,people upstream
NWC01,1,2015,07,15,n02b,1040,n,18.1,.,.,2.2,9.8,1.33,rain - early AM
NWC01,1,2015,07,17,n02b,0942,n,11.9,.,.,1.8,7.3,2.53,
NWC01,1,2015,12,04,n02b,1024,n,10.9,.,.,5.3,14.5,1.63,new flow; lots of small woody material on water surface
NWC01,1,2015,12,07,n02b,1230,n,3.2,.,.,4.6,9.2,1.31,
NWC01,1,2015,12,09,n02b,1025,n,4.4,.,.,5.4,8.5,1.46,
NWC01,1,2015,12,11,n02b,0918,n,5.9,.,.,5.1,8.4,1.85,
NWC01,1,2015,12,14,n02b,1046,n,80.0,.,.,7.8,13.7,2.23,SF
NWC01,1,2015,12,16,n02b,0940,n,25.4,.,.,4.5,8.4,1.36,
NWC01,1,2015,12,18,n02b,1004,n,12.7,.,.,4.0,7.1,1.30,
NWC01,1,2015,12,21,n02b,1037,n,5.0,.,.,3.9,6.1,1.42,
NWC01,1,2015,12,24,n02b,1044,n,3.6,.,.,4.1,6.4,1.36,
NWC01,1,2015,12,27,n02b,1212,n,3.9,.,.,3.7,5.9,1.14,
NWC01,1,2015,12,29,n02b,1029,n,1.6,.,.,3.3,7.3,1.18,
NWC01,1,2015,12,31,n02b,1019,n,1.4,.,.,2.8,27.2,1.28,bison upstream; not sure if they were in water
NWC01,1,2015,05,05,n04d,1350,n,49.7,.,.,5.5,8.4,3.59,new flow; no ion sample
NWC01,1,2015,05,06,n04d,0905,n,38.0,.,.,5.3,8.9,3.17,
NWC01,1,2015,05,08,n04d,1024,n,9.8,.,.,4.3,4.5,3.60,
NWC01,1,2015,05,11,n04d,0801,n,31.6,.,.,2.8,5.6,2.76,stormflow/water slightly dirty; cleaned frame in afternoon
NWC01,1,2015,05,13,n04d,1017,n,10.0,.,.,4.5,4.7,2.01,
NWC01,1,2015,05,15,n04d,0817,n,6.8,.,.,4.3,4.5,1.88,
NWC01,1,2015,05,18,n04d,1000,n,6.0,.,.,3.9,4.1,2.42,
NWC01,1,2015,05,20,n04d,1009,n,6.4,.,.,4.2,9.0,1.85,SF + sprinkled during sampling
NWC01,1,2015,05,22,n04d,0925,n,5.6,.,.,3.7,6.5,1.60,
NWC01,1,2015,05,26,n04d,0900,n,4.6,.,.,3.8,7.4,1.87,
NWC01,1,2015,05,29,n04d,0911,n,5.8,.,.,3.9,5.8,1.92,
NWC01,1,2015,06,01,n04d,1037,n,3.2,.,.,3.6,4.0,1.51,no samples 150603=storm
NWC01,1,2015,06,05,n04d,1030,n,10.6,.,.,8.1,12.7,2.99,samples dirty; rained early AM
NWC01,1,2015,06,08,n04d,0833,n,6.3,.,.,5.3,7.9,1.69,flumes cleaned after sampling
NWC01,1,2015,06,10,n04d,0944,n,8.4,.,.,4.5,6.4,1.71,
NWC01,1,2015,06,12,n04d,1114,n,6.3,.,.,3.9,4.2,1.54,sprinkled during sampling
NWC01,1,2015,06,15,n04d,1051,n,3.4,.,.,4.3,4.5,1.73,
NWC01,1,2015,06,17,n04d,0959,n,0.7,.,.,3.9,.,1.34,tp < srp
NWC01,1,2015,06,19,n04d,0945,n,4.0,.,.,4.4,5.4,1.65,
NWC01,1,2015,06,22,n04d,0905,n,1.2,.,.,5.0,.,1.35,tp < srp
NWC01,1,2015,06,24,n04d,1024,n,7.6,.,.,2.0,4.8,1.28,
NWC01,1,2015,06,26,n04d,0941,n,11.2,.,.,1.9,10.1,1.40,samples dirty; rained early AM
NWC01,1,2015,06,29,n04d,1035,n,17.3,.,.,2.6,7.6,1.62,
NWC01,1,2015,07,02,n04d,1020,n,11.7,.,.,6.4,13.0,1.51,bison upstream-water dirty
NWC01,1,2015,07,06,n04d,1010,n,11.4,.,.,2.0,6.5,1.28,
NWC01,1,2015,07,07,n04d,1111,n,6.7,.,.,2.0,4.5,1.60,stormflow; nh4=2 vials
NWC01,1,2015,07,08,n04d,1032,n,7.4,.,.,1.7,5.3,1.21,
NWC01,1,2015,07,10,n04d,0840,n,17.6,.,.,4.5,12.0,1.36,rain during sampling
NWC01,1,2015,07,13,n04d,0928,n,9.1,.,.,3.8,14.2,1.24,bison had been here
NWC01,1,2015,07,15,n04d,1100,n,19.4,.,.,2.2,6.2,1.61,rain - early AM
NWC01,1,2015,07,17,n04d,1000,n,15.2,.,.,1.9,6.7,1.14,
NWC01,1,2015,07,20,n04d,0940,n,9.7,.,.,1.9,7.6,1.19,no sample 150722=bison
NWC01,1,2015,07,24,n04d,0925,n,8.0,.,.,3.1,9.3,1.12,
NWC01,1,2015,07,27,n04d,0955,n,13.2,.,.,2.9,10.1,1.48,murky
NWC01,1,2015,07,29,n04d,1010,n,31.0,.,.,6.1,8.6,2.04,bison nearby; water very dirty
NWC01,1,2015,08,10,n04d,0940,n,.,.,.,2.5,16.6,1.40,no3 below det
NWC01,1,2015,09,11,n04d,0843,n,28.9,.,.,5.8,14.8,3.34,bison were here + heavy rains;last night; samples a little dirty
NWC01,1,2015,11,30,n04d,1142,n,14.1,.,.,18.5,26.7,3.87,new flow; constant addtions from mist and ice melt
